Passage,WordNo,NewID,Sentence,WP,WordNoPunctuation,Word,WordClass,SimilarityWithPrevious,PartOfSpeech
17,11,17Bw02,2,2,can,can,Function,0.043355517105231035,AUX
17,12,17Bw03,2,3,weight,weight,Content,0.06132918844996523,NOUN
17,13,17Bw04,2,4,the,the,Function,0.15436940679329578,PRON
17,14,17Bw05,2,5,odds,odds,Content,0.13325170390012483,NOUN
17,15,17Bw06,2,6,in,in,Function,0.08367116140537104,ADP
17,16,17Bw07,2,7,their,their,Function,0.16430086808870434,PRON
17,17,17Bw08,2,8,favor,favor,Content,0.21944537874565564,NOUN
17,18,17Bw09,2,9,by,by,Function,0.10116137963667565,ADP
17,19,17Bw10,2,10,picking,picking,Content,0.13755304496631804,NOUN
17,20,17Bw11,2,11,their,their,Function,0.2376826006685512,PRON
17,21,17Bw12,2,12,destinations,destinations,Content,0.1977606630921259,NOUN
17,22,17Bw13,2,13,according,according,Content,0.14451679381938387,VERB
17,23,17Bw14,2,14,to,to,Function,null,ADP
17,24,17Bw15,2,15,the,the,Function,0.2813989743961761,PRON
17,25,17Bw16,2,16,time,time,Content,0.23844097261085254,NOUN
17,26,17Bw17,2,17,of,of,Function,null,ADP
17,27,17Bw18,2,18,winter,winter.,Content,0.3125648471068919,NOUN
18,1,18Aw01,1,1,Earth,Earth,Content,null,PROPN
18,2,18Aw02,1,2,is,is,Content,0.13291027675971015,AUX
18,3,18Aw03,1,3,warming,"warming,",Content,0.19518201075671837,NOUN
18,4,18Aw04,1,4,and,and,Function,null,CCONJ
18,5,18Aw05,1,5,we,we,Function,0.23185154383157533,PRON
18,6,18Aw06,1,6,know,know,Content,0.25331189394460135,VERB
18,7,18Aw07,1,7,why,why.,Content,0.31093798678483286,SCONJ
18,8,18Bw01,2,1,Light,Light,Content,null,PROPN
18,9,18Bw02,2,2,is,is,Content,0.0671784868124905,AUX
18,10,18Bw03,2,3,reflected,reflected,Content,0.2609550623872523,VERB
18,11,18Bw04,2,4,and,and,Function,null,CCONJ
18,12,18Bw05,2,5,absorbed,absorbed,Content,0.2242027865517882,VERB
18,13,18Bw06,2,6,by,by,Function,0.1812765548983833,ADP
18,14,18Bw07,2,7,clouds,"clouds,",Content,0.22508090737587808,NOUN
18,15,18Bw08,2,8,air,"air,",Content,0.25641263822309585,NOUN
18,16,18Bw09,2,9,oceans,"oceans,",Content,0.2604431914967108,NOUN
18,17,18Bw10,2,10,ice,ice,Content,0.3284477569416642,NOUN
18,18,18Bw11,2,11,and,and,Function,null,CCONJ
18,19,18Bw12,2,12,land,land.,Content,0.23986641815766724,NOUN
19,1,19Aw01,1,1,Nobody,Nobody,Content,null,PRON
19,2,19Aw02,1,2,ever,ever,Content,0.34923384404353164,ADV
19,3,19Aw03,1,3,really,really,Content,0.5269917999503555,ADV
19,4,19Aw04,1,4,tells,tells,Content,0.20105062539026278,VERB
19,5,19Aw05,1,5,you,you,Function,0.5099230004936451,PRON
19,6,19Aw06,1,6,how,how,Content,0.45654732564091954,SCONJ
19,7,19Aw07,1,7,to,to,Function,null,ADP
19,8,19Aw08,1,8,breathe,breathe.,Content,0.22304662074064563,VERB
19,9,19Bw01,2,1,You,You,Function,null,PRON
19,10,19Bw02,2,2,just,just,Content,null,ADV
19,11,19Bw03,2,3,know,know,Content,0.5025153948417895,VERB
19,12,19Bw04,2,4,how,how,Content,0.48883605330282337,SCONJ
19,13,19Bw05,2,5,to,to,Function,null,ADP
19,14,19Bw06,2,6,do,do,Content,0.700198843402164,VERB
19,15,19Bw07,2,7,it,it.,Function,0.6033723338432613,PRON
20,1,20Aw01,1,1,Imagine,Imagine,Content,null,VERB
20,2,20Aw02,1,2,an,an,Function,0.06466866829021983,PRON
20,3,20Aw03,1,3,animal,animal,Content,0.026519549270163433,NOUN
20,4,20Aw04,1,4,that,that,Function,0.17342631795847335,SCONJ
20,5,20Aw05,1,5,looks,looks,Content,0.26222153739788484,VERB
20,6,20Aw06,1,6,like,like,Function,0.45830857588900975,INTJ
20,7,20Aw07,1,7,a,a,Function,null,INTJ
20,8,20Aw08,1,8,dinosaur,"dinosaur,",Content,0.2980438366513263,NOUN
20,9,20Aw09,1,9,and,and,Function,null,CCONJ
20,10,20Aw10,1,10,you,you,Function,0.31789878572014174,PRON
20,11,20Aw11,1,11,probably,probably,Content,0.3745153485118359,ADV
20,12,20Aw12,1,12,will,will,Function,0.20202598576201306,AUX
20,13,20Aw13,1,13,not,not,Content,0.35246040617455265,PART
20,14,20Aw14,1,14,imagine,imagine,Content,0.5656820600520378,VERB
20,15,20Aw15,1,15,a,a,Function,null,INTJ
20,16,20Aw16,1,16,bat,bat.,Content,0.20543741910857302,NOUN
20,17,20Bw01,2,1,But,But,Function,null,CCONJ
20,18,20Bw02,2,2,that,that,Function,null,SCONJ
20,19,20Bw03,2,3,may,may,Function,null,AUX
20,20,20Bw04,2,4,change,change.,Content,null,NOUN
21,1,21Aw01,1,1,Video,Video,Content,null,NOUN
21,2,21Aw02,1,2,games,games,Content,0.2319318976609009,NOUN
21,3,21Aw03,1,3,work,work,Content,0.12681112225077146,NOUN
21,4,21Aw04,1,4,hard,hard,Content,0.24956517852876964,ADJ
21,5,21Aw05,1,5,to,to,Function,null,ADP
21,6,21Aw06,1,6,hook,hook,Content,0.1879234854711542,NOUN
21,7,21Aw07,1,7,players,players.,Content,0.3267870308323208,NOUN
21,8,21Bw01,2,1,Designers,Designers,Content,null,NOUN
21,9,21Bw02,2,2,use,use,Content,0.11206637761498764,VERB
21,10,21Bw03,2,3,predictive,predictive,Content,0.1080705833982946,ADJ
21,11,21Bw04,2,4,algorithms,algorithms,Content,0.4816000746263333,NOUN
21,12,21Bw05,2,5,and,and,Function,null,CCONJ
21,13,21Bw06,2,6,principles,principles,Content,0.1973596944811168,NOUN
21,14,21Bw07,2,7,of,of,Function,null,ADP
21,15,21Bw08,2,8,behavioral,behavioral,Content,0.31613450368495977,ADJ
21,16,21Bw09,2,9,economics,economics,Content,0.29078534122278515,NOUN
21,17,21Bw10,2,10,to,to,Function,null,ADP
21,18,21Bw11,2,11,keep,keep,Content,0.07928707305427145,VERB
21,19,21Bw12,2,12,fans,fans,Content,0.05159003572402791,NOUN
21,20,21Bw13,2,13,engaged,engaged.,Content,0.12500230736044415,VERB
22,1,22Aw01,1,1,Americans,Americans,Content,null,PROPN
22,2,22Aw02,1,2,are,are,Content,0.16222103437858576,AUX
22,3,22Aw03,1,3,feeling,feeling,Content,0.13988269622318628,NOUN
22,4,22Aw04,1,4,better,better,Content,0.20402186439190673,ADV
22,5,22Aw05,1,5,about,about,Function,0.26063868084195013,ADP
22,6,22Aw06,1,6,the,the,Function,0.2256442117315347,PRON
22,7,22Aw07,1,7,economy,economy.,Content,0.24455572860545358,NOUN
22,8,22Bw01,2,1,Or,Or,Function,null,CCONJ
22,9,22Bw02,2,2,at,at,Function,null,ADP
22,10,22Bw03,2,3,least,least,Content,null,ADV
22,11,22Bw04,2,4,Republicans,Republicans,Content,0.05878865282456829,PROPN
22,12,22Bw05,2,5,are,are.,Content,0.2014586500348807,AUX
23,1,23Aw01,1,1,Parasites,Parasites,Content,null,NOUN
23,2,23Aw02,1,2,are,are,Content,0.10205633940506889,AUX
23,3,23Aw03,1,3,a,a,Function,null,INTJ
23,4,23Aw04,1,4,huge,huge,Content,0.09773571986819213,ADJ
23,5,23Aw05,1,5,force,force,Content,0.1344079355631736,NOUN
23,6,23Aw06,1,6,in,in,Function,0.22846751608469512,ADP
23,7,23Aw07,1,7,the,the,Function,0.3050134044316992,PRON
23,8,23Aw08,1,8,natural,natural,Content,0.2488114878027361,ADJ
23,9,23Aw09,1,9,world,world.,Content,0.22240898470817874,NOUN
23,10,23Bw01,2,1,For,For,Function,null,ADP
23,11,23Bw02,2,2,the,the,Function,null,PRON
23,12,23Bw03,2,3,most,most,Content,null,ADJ
23,13,23Bw04,2,4,part,part,Content,0.23435818437608286,NOUN
23,14,23Bw05,2,5,they,they,Function,0.23558688811950582,PRON
23,15,23Bw06,2,6,simply,simply,Content,0.28235924611154556,ADV
23,16,23Bw07,2,7,feed,feed,Content,0.13879027582257755,VERB
23,17,23Bw08,2,8,on,on,Function,0.27254412701342456,ADP
23,18,23Bw09,2,9,their,their,Function,0.2924368376022886,PRON
23,19,23Bw10,2,10,hosts,hosts.,Content,0.09453601177864501,NOUN
24,1,24Aw01,1,1,There,There,Content,null,ADV
24,2,24Aw02,1,2,should,should,Function,0.22698458149963605,AUX
24,3,24Aw03,1,3,be,be,Content,0.22723877359741096,AUX
24,4,24Aw04,1,4,no,no,Function,0.516549990117123,INTJ
24,5,24Aw05,1,5,question,question,Content,0.27202444719431895,NOUN
24,6,24Aw06,1,6,that,that,Function,0.47794167856170455,SCONJ
24,7,24Aw07,1,7,autistic,autistic,Content,0.024685295969498824,ADJ
24,8,24Aw08,1,8,people,people,Content,0.260826324681348,NOUN
24,9,24Aw09,1,9,need,need,Content,0.3751222097195594,NOUN
24,10,24Aw10,1,10,and,and,Function,null,CCONJ
24,11,24Aw11,1,11,value,value,Content,0.15336804180093772,NOUN
24,12,24Aw12,1,12,social,social,Content,0.248636442981925,ADJ
24,13,24Aw13,1,13,connections,connections.,Content,0.1943738233418619,NOUN
24,14,24Bw01,2,1,We,We,Function,null,PRON
24,15,24Bw02,2,2,all,all,Function,null,PRON
24,16,24Bw03,2,3,do,do.,Content,null,VERB
25,1,25Aw01,1,1,Once,Once,Content,null,SCONJ
25,2,25Aw02,1,2,upon,upon,Function,0.24077317857542788,SCONJ
25,3,25Aw03,1,3,a,a,Function,null,INTJ
25,4,25Aw04,1,4,time,"time,",Content,0.3734076148595599,NOUN
25,5,25Aw05,1,5,the,the,Function,0.43532549574704255,PRON
25,6,25Aw06,1,6,sky,sky,Content,0.11240434858047725,NOUN
25,7,25Aw07,1,7,was,was,Content,0.18725422413514187,AUX
25,8,25Aw08,1,8,everything,everything,Content,0.32716657942528,PRON
25,9,25Aw09,1,9,above,above,Function,0.25168598104135786,ADV
25,10,25Aw10,1,10,the,the,Function,0.44345974809057265,PRON
25,11,25Aw11,1,11,earth,"earth,",Content,0.3436823910990086,NOUN
25,12,25Aw12,1,12,which,which,Function,0.20381604514262674,PRON
25,13,25Aw13,1,13,lay,lay,Content,0.18333084294482252,PROPN
25,14,25Aw14,1,14,at,at,Function,0.18565998991737775,ADP
25,15,25Aw15,1,15,the,the,Function,0.41697086227613944,PRON
25,16,25Aw16,1,16,center,center,Content,0.12173542888817467,NOUN
25,17,25Aw17,1,17,of,of,Function,null,ADP
25,18,25Aw18,1,18,human,human,Content,0.27315085221732516,ADJ
25,19,25Aw19,1,19,experience,experience.,Content,0.14352259612578044,NOUN
25,20,25Bw01,2,1,The,The,Function,null,PRON
25,21,25Bw02,2,2,sky,sky,Content,null,NOUN
25,22,25Bw03,2,3,was,was,Content,0.009205544001710617,AUX
25,23,25Bw04,2,4,the,the,Function,0.2765796857923201,PRON
25,24,25Bw05,2,5,place,place,Content,0.11375993989563975,NOUN
25,25,25Bw06,2,6,of,of,Function,null,ADP
25,26,25Bw07,2,7,gods,gods.,Content,0.1735994558879265,INTJ
26,1,26Aw01,1,1,The,The,Function,null,PRON
26,2,26Aw02,1,2,abundance,abundance,Content,null,NOUN
26,3,26Aw03,1,3,of,of,Function,null,ADP
26,4,26Aw04,1,4,uncontrolled,uncontrolled,Content,0.21721265854133595,ADJ
26,5,26Aw05,1,5,case,case,Content,0.0639316042070458,NOUN
26,6,26Aw06,1,6,studies,studies,Content,0.20650809954276114,NOUN
26,7,26Aw07,1,7,can,can,Function,0.23976074654178134,AUX
26,8,26Aw08,1,8,give,give,Content,0.06186289295645745,VERB
26,9,26Aw09,1,9,an,an,Function,0.08870952614377077,PRON
26,10,26Aw10,1,10,impression,impression,Content,0.10005292368769732,NOUN
26,11,26Aw11,1,11,that,that,Function,0.37290647393331333,SCONJ
26,12,26Aw12,1,12,a,a,Function,null,INTJ
26,13,26Aw13,1,13,single,single,Content,0.1225600519503387,ADJ
26,14,26Aw14,1,14,dietary,dietary,Content,0.19510668893307365,NOUN
26,15,26Aw15,1,15,item,"item,",Content,0.15797746232183574,NOUN
26,16,26Aw16,1,16,like,like,Function,0.2949024191601005,INTJ
26,17,26Aw17,1,17,juice,"juice,",Content,0.18907914035691772,NOUN
26,18,26Aw18,1,18,is,is,Content,0.24031847831326325,AUX
26,19,26Aw19,1,19,linked,linked,Content,0.2366050190622909,VERB
26,20,26Aw20,1,20,with,with,Function,0.2579405646029144,ADP
26,21,26Aw21,1,21,obesity,obesity.,Content,0.33567613639736227,NOUN
26,22,26Bw01,2,1,But,But,Function,null,CCONJ
26,23,26Bw02,2,2,they,they,Function,null,PRON
26,24,26Bw03,2,3,cannot,cannot,Function,null,INTJ
26,25,26Bw04,2,4,determine,determine,Content,null,NOUN
26,26,26Bw05,2,5,cause,cause,Content,0.17752367357860996,NOUN
26,27,26Bw06,2,6,and,and,Function,null,CCONJ
26,28,26Bw07,2,7,effect,effect.,Content,0.2611967094147024,NOUN
27,1,27Aw01,1,1,Americans,Americans,Content,null,PROPN
27,2,27Aw02,1,2,are,are,Content,0.16222103437858576,AUX
27,3,27Aw03,1,3,having,having,Content,0.1293892774576795,VERB
27,4,27Aw04,1,4,fewer,fewer,Content,0.2512749244466494,ADJ
27,5,27Aw05,1,5,babies,babies.,Content,0.3087561966696831,NOUN
27,6,27Bw01,2,1,At,At,Function,null,ADP
27,7,27Bw02,2,2,first,"first,",Content,null,ADJ
27,8,27Bw03,2,3,researchers,researchers,Content,0.05815885596474176,NOUN
27,9,27Bw04,2,4,thought,thought,Content,0.11218704939373066,NOUN
27,10,27Bw05,2,5,the,the,Function,0.3292347707975689,PRON
27,11,27Bw06,2,6,declining,declining,Content,0.11017455950507961,VERB
27,12,27Bw07,2,7,fertility,fertility,Content,0.271600975430908,NOUN
27,13,27Bw08,2,8,rate,rate,Content,0.30030415172978925,NOUN
27,14,27Bw09,2,9,was,was,Content,0.24635918501982992,AUX
27,15,27Bw10,2,10,because,because,Function,0.3027085940226157,SCONJ
27,16,27Bw11,2,11,of,of,Function,null,ADP
27,17,27Bw12,2,12,the,the,Function,0.3744417638145506,PRON
27,18,27Bw13,2,13,recession,"recession,",Content,0.23490207792328313,NOUN
27,19,27Bw14,2,14,but,but,Function,0.2919247312440898,CCONJ
27,20,27Bw15,2,15,it,it,Function,0.33647492954128944,PRON
27,21,27Bw16,2,16,kept,kept,Content,0.17465931628877351,VERB
27,22,27Bw17,2,17,falling,falling,Content,0.3560198072200683,VERB
27,23,27Bw18,2,18,even,even,Content,0.3456920888689408,ADV
27,24,27Bw19,2,19,as,as,Function,0.2242663525247227,ADP
27,25,27Bw20,2,20,the,the,Function,0.40028902056446597,PRON
27,26,27Bw21,2,21,economy,economy,Content,0.41609587837386885,NOUN
27,27,27Bw22,2,22,recovered,recovered.,Content,0.24755318355783285,VERB
28,1,28Aw01,1,1,New,New,Content,null,PROPN
28,2,28Aw02,1,2,research,research,Content,0.146778303750416,NOUN
28,3,28Aw03,1,3,suggests,suggests,Content,0.29716491354644425,VERB
28,4,28Aw04,1,4,that,that,Function,0.2679908267631508,SCONJ
28,5,28Aw05,1,5,more,more,Content,0.2173708591743698,ADJ
28,6,28Aw06,1,6,money,money,Content,0.22734175729559916,NOUN
28,7,28Aw07,1,7,really,really,Content,0.28219290778500533,ADV
28,8,28Aw08,1,8,does,does,Content,0.3927615619734098,VERB
28,9,28Aw09,1,9,lead,lead,Content,0.1257111830717918,NOUN
28,10,28Aw10,1,10,to,to,Function,null,ADP
28,11,28Aw11,1,11,a,a,Function,null,INTJ
28,12,28Aw12,1,12,more,more,Content,0.4806285819053717,ADJ
28,13,28Aw13,1,13,satisfying,satisfying,Content,0.2518405921085442,ADJ
28,14,28Aw14,1,14,life,life.,Content,0.2738916595043347,NOUN
28,15,28Bw01,2,1,Surveys,Surveys,Content,null,NOUN
28,16,28Bw02,2,2,of,of,Function,null,ADP
28,17,28Bw03,2,3,thousands,thousands,Content,0.06853514081344876,NOUN
28,18,28Bw04,2,4,of,of,Function,null,ADP
28,19,28Bw05,2,5,Swedish,Swedish,Content,0.05165311299090263,PROPN
28,20,28Bw06,2,6,lottery,lottery,Content,0.06317480932238491,NOUN
28,21,28Bw07,2,7,winners,winners,Content,0.16068291587680364,NOUN
28,22,28Bw08,2,8,have,have,Content,0.22885936844865837,VERB
28,23,28Bw09,2,9,provided,provided,Content,0.09126065202424576,VERB
28,24,28Bw10,2,10,persuasive,persuasive,Content,0.0816366882878049,ADJ
28,25,28Bw11,2,11,evidence,evidence,Content,0.21351545992030188,NOUN
28,26,28Bw12,2,12,of,of,Function,null,ADP
28,27,28Bw13,2,13,this,this,Function,0.2703501782995684,PRON
28,28,28Bw14,2,14,truth,truth.,Content,0.2768305624459977,NOUN
29,1,29Aw01,1,1,Milan,Milan,Content,null,PROPN
29,2,29Aw02,1,2,has,has,Content,-0.041811274274217824,VERB
29,3,29Aw03,1,3,no,no,Function,0.12668392538988588,INTJ
29,4,29Aw04,1,4,sea,sea.,Content,0.1014417365517449,NOUN
29,5,29Bw01,2,1,It,It,Function,null,PRON
29,6,29Bw02,2,2,has,has,Content,null,VERB
29,7,29Bw03,2,3,no,no,Function,0.18512427505328977,INTJ
29,8,29Bw04,2,4,river,river,Content,0.015118312288064048,NOUN
29,9,29Bw05,2,5,or,or,Function,0.05101141426580764,CCONJ
29,10,29Bw06,2,6,lake,"lake,",Content,0.686567284366832,PROPN
29,11,29Bw07,2,7,just,just,Content,0.17893239164899247,ADV
29,12,29Bw08,2,8,a,a,Function,null,INTJ
29,13,29Bw09,2,9,few,few,Content,0.2009767118454232,ADJ
29,14,29Bw10,2,10,ebbing,ebbing,Content,0.21924938803692906,VERB
29,15,29Bw11,2,11,canals,canals.,Content,0.4647582768581964,NOUN
30,1,30Aw01,1,1,Morality,Morality,Content,null,NOUN
30,2,30Aw02,1,2,exists,exists,Content,0.18101318765618435,VERB
30,3,30Aw03,1,3,only,only,Content,0.18998821030060206,ADV
30,4,30Aw04,1,4,because,because,Function,0.2856971378268731,SCONJ
30,5,30Aw05,1,5,we,we,Function,0.3322276277289907,PRON
30,6,30Aw06,1,6,evolved,evolved,Content,0.23559078367597283,VERB
30,7,30Aw07,1,7,the,the,Function,0.3149898472849411,PRON
30,8,30Aw08,1,8,capacity,capacity,Content,0.1642030533359215,NOUN
30,9,30Aw09,1,9,to,to,Function,null,ADP
30,10,30Aw10,1,10,empathize,empathize.,Content,0.1978173305161628,VERB
30,11,30Bw01,2,1,And,And,Function,null,CCONJ
30,12,30Bw02,2,2,empathy,empathy,Content,null,NOUN
30,13,30Bw03,2,3,provides,provides,Content,-0.001358460654989998,NOUN
30,14,30Bw04,2,4,the,the,Function,0.11325145741565597,PRON
30,15,30Bw05,2,5,best,best,Content,0.11698185386321637,ADJ
30,16,30Bw06,2,6,guide,guide,Content,0.2983703383912233,NOUN
30,17,30Bw07,2,7,to,to,Function,null,ADP
30,18,30Bw08,2,8,moral,moral,Content,0.29266147587995067,ADJ
30,19,30Bw09,2,9,action,action.,Content,0.16418771819145417,NOUN
31,1,31Aw01,1,1,Story,Story,Content,null,NOUN
31,2,31Aw02,1,2,creates,creates,Content,0.018933545528826038,NOUN
31,3,31Aw03,1,3,culture,culture.,Content,0.22989833677910831,NOUN
31,4,31Bw01,2,1,It,It,Function,null,PRON
31,5,31Bw02,2,2,teaches,teaches,Content,null,NOUN
31,6,31Bw03,2,3,us,us,Function,0.06592146035607499,PRON
31,7,31Bw04,2,4,to,to,Function,null,ADP
31,8,31Bw05,2,5,feel,"feel,",Content,0.15484680821279856,VERB
31,9,31Bw06,2,6,think,think,Content,0.46636110819948273,VERB
31,10,31Bw07,2,7,and,and,Function,null,CCONJ
31,11,31Bw08,2,8,behave,behave,Content,0.39114838788141915,VERB
31,12,31Bw09,2,9,in,in,Function,0.12514734478553027,ADP
31,13,31Bw10,2,10,ways,ways,Content,0.22851746254733216,NOUN
31,14,31Bw11,2,11,generally,generally,Content,0.2844910972518432,ADV
31,15,31Bw12,2,12,approved,approved,Content,0.011139230604451546,VERB
31,16,31Bw13,2,13,of,of,Function,null,ADP
31,17,31Bw14,2,14,by,by,Function,0.0493417266956787,ADP
31,18,31Bw15,2,15,those,those,Function,0.32887033145778355,PRON
31,19,31Bw16,2,16,around,around,Function,0.14924617304615737,ADP
31,20,31Bw17,2,17,us,us.,Function,0.36095109046236873,PRON
32,1,32Aw01,1,1,Hospitals,Hospitals,Content,null,NOUN
32,2,32Aw02,1,2,are,are,Content,0.17925088017784713,AUX
32,3,32Aw03,1,3,often,often,Content,0.28216898790303574,ADV
32,4,32Aw04,1,4,thought,thought,Content,0.1173020135568104,NOUN
32,5,32Aw05,1,5,of,of,Function,null,ADP
32,6,32Aw06,1,6,as,as,Function,0.28443657100826897,ADP
32,7,32Aw07,1,7,the,the,Function,0.2773828130492797,PRON
32,8,32Aw08,1,8,hubs,hubs,Content,0.22896353709013542,NOUN
32,9,32Aw09,1,9,of,of,Function,null,ADP
32,10,32Aw10,1,10,our,our,Function,0.2498338074475054,PRON
32,11,32Aw11,1,11,health,health,Content,0.27695612882800014,NOUN
32,12,32Aw12,1,12,care,care,Content,0.4676649938643776,NOUN
32,13,32Aw13,1,13,system,system.,Content,0.2517831651453406,NOUN
32,14,32Bw01,2,1,But,But,Function,null,CCONJ
32,15,32Bw02,2,2,hospital,hospital,Content,null,NOUN
32,16,32Bw03,2,3,closings,closings,Content,-0.0008475349556080956,NOUN
32,17,32Bw04,2,4,are,are,Content,0.05580713085977698,AUX
32,18,32Bw05,2,5,rising,"rising,",Content,0.20289897383523242,NOUN
32,19,32Bw06,2,6,particularly,particularly,Content,0.23982026437751855,ADV
32,20,32Bw07,2,7,in,in,Function,0.3288131634175424,ADP
32,21,32Bw08,2,8,some,some,Function,0.3600377086416815,PRON
32,22,32Bw09,2,9,types,types,Content,0.22738396311027667,NOUN
32,23,32Bw10,2,10,of,of,Function,null,ADP
32,24,32Bw11,2,11,communities,communities.,Content,0.310735604566981,NOUN
33,1,33Aw01,1,1,Two,Two,Function,null,NUM
33,2,33Aw02,1,2,sexes,sexes,Content,null,NOUN
33,3,33Aw03,1,3,have,have,Content,0.06901715493884998,VERB
33,4,33Aw04,1,4,never,never,Content,0.27509962905627167,ADV
33,5,33Aw05,1,5,been,been,Content,0.344386937376393,AUX
33,6,33Aw06,1,6,enough,enough,Content,0.24892336442274768,ADJ
33,7,33Aw07,1,7,to,to,Function,null,ADP
33,8,33Aw08,1,8,describe,describe,Content,0.130360590373726,VERB
33,9,33Aw09,1,9,human,human,Content,0.25851095656641127,ADJ
33,10,33Aw10,1,10,variety,variety.,Content,0.23800390201804042,NOUN
33,11,33Bw01,2,1,Not,Not,Content,null,PART
33,12,33Bw02,2,2,in,in,Function,0.18321423976161325,ADP
33,13,33Bw03,2,3,biblical,biblical,Content,0.08021404990616525,ADJ
33,14,33Bw04,2,4,times,times,Content,0.1406283904094522,NOUN
33,15,33Bw05,2,5,and,and,Function,null,CCONJ
33,16,33Bw06,2,6,not,not,Content,0.4904756161832296,PART
33,17,33Bw07,2,7,now,now.,Content,0.31034801959364083,ADV
34,1,34Aw01,1,1,The,The,Function,null,PRON
34,2,34Aw02,1,2,biggest,biggest,Content,null,ADJ
34,3,34Aw03,1,3,racial,racial,Content,0.06053401470298709,ADJ
34,4,34Aw04,1,4,preferences,preferences,Content,0.16142668566735638,NOUN
34,5,34Aw05,1,5,in,in,Function,0.19843199018005633,ADP
34,6,34Aw06,1,6,this,this,Function,0.17736483172250464,PRON
34,7,34Aw07,1,7,country,country,Content,0.21943499718866027,NOUN
34,8,34Aw08,1,8,have,have,Content,0.1901462283585277,VERB
34,9,34Aw09,1,9,nothing,nothing,Content,0.17396856019810186,PRON
34,10,34Aw10,1,10,to,to,Function,null,ADP
34,11,34Aw11,1,11,do,do,Content,0.42697625760590907,VERB
34,12,34Aw12,1,12,with,with,Function,0.20481865512043712,ADP
34,13,34Aw13,1,13,college,college,Content,0.25520092868931926,NOUN
34,14,34Aw14,1,14,admissions,admissions,Content,0.2807487768128184,NOUN
34,15,34Aw15,1,15,or,or,Function,0.33543558291347025,CCONJ
34,16,34Aw16,1,16,job,job,Content,0.32277251415028435,NOUN
34,17,34Aw17,1,17,offers,offers.,Content,0.09703068808866556,NOUN
34,18,34Bw01,2,1,They,They,Function,null,PRON
34,19,34Bw02,2,2,have,have,Content,null,VERB
34,20,34Bw03,2,3,to,to,Function,null,ADP
34,21,34Bw04,2,4,do,do,Content,0.4112235880101391,VERB
34,22,34Bw05,2,5,with,with,Function,0.31765540625043953,ADP
34,23,34Bw06,2,6,political,political,Content,0.15964385008580564,ADJ
34,24,34Bw07,2,7,power,power.,Content,0.20372175911386328,NOUN
35,1,35Aw01,1,1,Businesses,Businesses,Content,null,NOUN
35,2,35Aw02,1,2,can,can,Function,0.16100261092403687,AUX
35,3,35Aw03,1,3,deliver,deliver,Content,0.09770825375037567,VERB
35,4,35Aw04,1,4,everything,everything,Content,0.13474106034287867,PRON
35,5,35Aw05,1,5,on,on,Function,0.19571606411352604,ADP
35,6,35Aw06,1,6,demand,"demand,",Content,0.3036007033091006,NOUN
35,7,35Aw07,1,7,from,from,Function,0.13733805257445328,ADP
35,8,35Aw08,1,8,dinner,dinner,Content,0.10413729170857636,NOUN
35,9,35Aw09,1,9,to,to,Function,null,ADP
35,10,35Aw10,1,10,dry,dry,Content,0.2029989762819412,ADJ
35,11,35Aw11,1,11,cleaning,cleaning.,Content,0.2485949615705648,NOUN
35,12,35Bw01,2,1,Some,Some,Function,null,PRON
35,13,35Bw02,2,2,will,will,Function,null,AUX
35,14,35Bw03,2,3,even,even,Content,null,ADV
35,15,35Bw04,2,4,show,show,Content,0.2112098928480023,NOUN
35,16,35Bw05,2,5,up,up,Function,0.19391490057622487,NOUN
35,17,35Bw06,2,6,at,at,Function,0.20187687671158253,ADP
35,18,35Bw07,2,7,your,your,Function,0.19925370866689615,PRON
35,19,35Bw08,2,8,door,door,Content,0.12881197100452588,NOUN
35,20,35Bw09,2,9,to,to,Function,null,ADP
35,21,35Bw10,2,10,give,give,Content,0.28888838021498287,VERB
35,22,35Bw11,2,11,you,you,Function,0.29103770506724286,PRON
35,23,35Bw12,2,12,cupcakes,cupcakes,Content,0.12562417510997922,NOUN
35,24,35Bw13,2,13,or,or,Function,0.3022868947901751,CCONJ
35,25,35Bw14,2,14,walk,walk,Content,0.3108166090886806,VERB
35,26,35Bw15,2,15,your,your,Function,0.2954366864300699,PRON
35,27,35Bw16,2,16,dog,dog.,Content,0.3172861303202252,NOUN
36,1,36Aw01,1,1,Planning,Planning,Content,null,NOUN
36,2,36Aw02,1,2,for,for,Function,0.1799150646160813,ADP
36,3,36Aw03,1,3,vacation,vacation,Content,0.20593076688200773,NOUN
36,4,36Aw04,1,4,is,is,Content,0.09998195230281062,AUX
36,5,36Aw05,1,5,fun,fun.,Content,0.2675413504300655,ADJ
36,6,36Bw01,2,1,We,We,Function,null,PRON
36,7,36Bw02,2,2,make,make,Content,null,VERB
36,8,36Bw03,2,3,lists,lists,Content,0.13887293588725966,NOUN
36,9,36Bw04,2,4,of,of,Function,null,ADP
36,10,36Bw05,2,5,clothes,clothes,Content,0.11685779908889483,NOUN
36,11,36Bw06,2,6,to,to,Function,null,ADP
36,12,36Bw07,2,7,pack,pack,Content,0.16522087020672827,NOUN
36,13,36Bw08,2,8,and,and,Function,null,CCONJ
36,14,36Bw09,2,9,museums,museums,Content,0.14267964873779582,NOUN
36,15,36Bw10,2,10,to,to,Function,null,ADP
36,16,36Bw11,2,11,visit,"visit,",Content,0.16388990596601868,NOUN
